series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,ratingScale_2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
2,0,2,0,6,0,6,0,,,,,657.6233131000008,,,,,,,,657.6082287999998,657.6233131000008,658.1742946999984,47,2.2,658.174539399999,660.3738918000017,660.3739077999999,670.3748775999993,670.3748895999997,673.8283569000014,66.99999999999987,66.99999999999987,3.384,673.8288597999999,673.8405071999987,673.8405071999987,677.5914365999997,n,3.745419499999116,None,,,,,,,,,,,,,,,,,,,,,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.5918449000019,681.5910207000015,,,,,,,,,,,,,,,,,,,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,0,0,0,0,703.7243990999996,,,,,,,,,,,,2.4,,,,,,,66.9999999999999,,,,,,,,,,,,681.5910648999998,686.6074031999997,686.6074144000013,703.7088470000017,703.7096521999993,703.7243990999996,705.8254191999986,705.8254358000013,708.2250263999995,708.2250443000012,718.2259954000001,718.2260090000018,722.1583088000007,722.1455109999988,None,46.5,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,1,0,1,0,722.1583088000007,,,,,,,,,,,,2.0,,,,,,,17.500000000000032,,,,,,,,,,,,,,,,722.1465394000006,722.1583088000007,723.9925167000001,723.9925334,725.9920606999985,725.9920764999988,735.993138400001,735.9931518000012,738.4253193000004,738.4120765000007,None,43.8,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,2,0,2,0,738.4253193000004,,,,,,,,,,,,2.1,,,,,,,11.000000000000028,,,,,,,,,,,,,,,,738.4128359999995,738.4253193000004,740.0595083000007,740.0595243999996,742.1590284000013,742.159047000001,752.1602133999986,752.1602289000002,754.2923807000006,754.2660928000005,None,41.5,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,3,0,3,0,754.2923807000006,,,,,,,,,,,,2.0,,,,,,,47.4999999999999,,,,,,,,,,,,,,,,754.268374700001,754.2923807000006,755.2933785999994,755.2933951999985,757.2928577999992,757.292873800001,767.2938992999989,767.2939121999989,770.5594285000006,770.5344813000011,None,44.2,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,4,0,4,0,770.5594285000006,,,,,,,,,,,,2.0,,,,,,,52.999999999999964,,,,,,,,,,,,,,,,770.5367985999983,770.5594285000006,771.5935967000005,771.5936129000002,773.5930155999995,773.5930322999993,783.5943015000012,783.5943148000006,786.4763956999996,786.4512326000004,None,42.8,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,5,0,5,0,786.4763956999996,,,,,,,,,,,,2.0,,,,,,,13.0000000000001,,,,,,,,,,,,,,,,786.4535738999984,786.4763956999996,788.2106485000004,788.2106671000001,790.2103865999998,790.2104026999987,800.2113645999998,800.2113776000006,803.4435507000017,803.4302314000015,None,43.3,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,6,0,6,0,803.4435507000017,,,,,,,,,,,,2.2,,,,,,,56.99999999999987,,,,,,,,,,,,,,,,803.4309943000007,803.4435507000017,804.6443978999996,804.6444135999991,806.8440111999989,806.8440268999984,816.8450908999985,816.8451038999992,819.8272494000012,819.814849800001,None,45.6,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,7,0,7,0,819.8272494000012,,,,,,,,,,,,2.1,,,,,,,49.999999999999964,,,,,,,,,,,,,,,,819.8156114999983,819.8272494000012,820.8947927000008,820.8948086000019,822.9943786000003,822.9943950999987,832.9955455000018,832.9955585999996,834.7941556000005,834.7807194000015,None,44.7,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,8,0,8,0,834.7941556000005,,,,,,,,,,,,2.3,,,,,,,27.500000000000114,,,,,,,,,,,,,,,,834.7814900999983,834.7941556000005,836.3952238999991,836.3952401999995,838.6947279999986,838.6947435000002,848.6958067999985,848.6958199000001,851.4779965999987,851.4647255999989,None,42.4,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,9,0,9,0,851.4779965999987,,,,,,,,,,,,2.2,,,,,,,71.50000000000003,,,,,,,,,,,,,,,,851.4654813999987,851.4779965999987,852.7788232999992,852.7788397000004,854.9784518000015,854.9784676000017,864.9794341999987,864.9794475999988,867.8116621000008,867.786959699999,None,47.0,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,10,0,10,0,867.8116621000008,,,,,,,,,,,,2.4,,,,,,,2.9999999999999964,,,,,,,,,,,,,,,,867.7892657000011,867.8116621000008,869.2127432999987,869.2127595999991,871.6121939000004,871.6122103000016,881.6132569000001,881.6132694000007,883.4119883999992,883.3866983000007,None,41.9,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,11,0,11,0,883.4119883999992,,,,,,,,,,,,2.2,,,,,,,67.50000000000004,,,,,,,,,,,,,,,,883.3890482999996,883.4119883999992,884.7795737000015,884.779589400001,886.9791922000004,886.9792080000007,896.9803061999992,896.9803193000007,898.8291052999994,898.8153961999997,None,46.1,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,12,0,12,0,898.8291052999994,,,,,,,,,,,,2.3,,,,,,,14.500000000000066,,,,,,,,,,,,,,,,898.8161609999988,898.8291052999994,900.246772800001,900.2467895000009,902.5462188999991,902.5462350000016,912.5471982999989,912.5472119000005,914.8460372000009,914.8329728999997,None,41.0,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,13,0,13,0,914.8460372000009,,,,,,,,,,,,2.0,,,,,,,40.00000000000001,,,,,,,,,,,,,,,,914.8337324999993,914.8460372000009,915.6305758999988,915.6305924000008,917.6300044000018,917.6300198999998,927.6310183999994,927.6310314000002,930.9297823000015,930.904284100001,None,45.2,None,None,,,sub-003,COM3,3,2024-01-23_16h04.05.791,2024_RDpaindiscrimination_calibration,2023.2.3,59.97990673055273,2024-01-23 16h04.17.513282 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.9059992000002,935.913249199999,,,,,,,,,
