series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,instructions2.started,instructions2.stopped,instructions_start_ramp.started,instructions_start_ramp.stopped,confirm_continue.started,key_resp_8.started,confirm_continue.stopped,intensity,wait1_dur,wait.started,wait.stopped,therm_trig.started,therm_trig.stopped,rating_scale.started,rating_scale.stopped,rating,ratingScale.response,ratingScale.rt,press_when_ready.started,text_2.started,key_resp_3.started,press_when_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,bloc_terminé.started,bloc_terminé.stopped,compile_ramps.started,compile_ramps.stopped,deuxieme_start.started,deuxieme_start.stopped,press_when_ready2.started,text_9.started,press_when_ready2.stopped,wait_2.started,wait_2.stopped,therm_trig2.started,therm_trig2.stopped,rating_scale2.started,ratingScale_2.started,rating_scale2.stopped,keyResp_2.keys,therm_value,ratingScale_2.response,ratingScale_2.rt,thank_you_output_code.started,thank_you_output_code.stopped,participant,com_thermode,nramps,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.9228400000011,405.9219587000007,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,0,0,0,0,,,,,407.93812790000084,,,,,,405.92221380000046,407.92279880000024,407.92471660000047,407.93812790000084,410.1058969000005,41,2.1,410.1062589000012,412.2055927000001,412.2056080000002,422.20647819999976,422.2064908000011,425.61332670000047,64.49999999999984,64.49999999999984,3.339,425.614365200001,425.6387056000003,425.6387056000003,428.1564689000006,y,2.5110600999996677,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,1,0,1,0,,,,,428.1719427000007,,,,,,,,428.1571928000012,428.1719427000007,429.37308610000036,42,2.4,429.3733404000013,431.7726321000009,431.77264620000096,441.77360390000104,441.77361630000087,444.9476676000013,7.000000000000131,7.000000000000131,3.106,444.9485136000003,444.97238430000107,444.97238430000107,448.2235361000003,y,3.2456770000007964,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,2,0,2,0,,,,,448.23913150000044,,,,,,,,448.22410070000115,448.23913150000044,449.44009560000086,43,2.5,449.440404500001,451.93969430000107,451.9397097000001,461.9409054000007,461.94091819999994,464.1809161000001,80.99999999999997,80.99999999999997,2.172,464.1817600000013,464.2062027000011,464.2062027000011,466.49033430000054,y,2.2829381999999896,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,3,0,3,0,,,,,466.50622960000146,,,,,,,,466.49090350000006,466.50622960000146,467.85720200000105,44,2.2,467.8574767000009,470.05683880000106,470.0568536999999,480.0579101000003,480.057921900001,482.49541540000064,52.999999999999986,52.999999999999986,2.37,482.4961604,482.50676510000085,482.50676510000085,484.97432800000024,y,2.4591687000011007,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,4,0,4,0,,,,,484.9900465999999,,,,,,,,484.9748920000002,484.9900465999999,485.95767650000016,45,2.5,485.95792249999977,488.4573696000007,488.4573840000012,498.4583462999999,498.45835890000126,501.24456420000024,71.99999999999991,71.99999999999991,2.718,501.24518700000044,501.25721070000145,501.25721070000145,503.7914142000009,y,2.528179999999338,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,5,0,5,0,,,,,503.8071778000012,,,,,,,,503.7919804000012,503.8071778000012,505.5915691000009,46,2.3,505.59182990000045,507.89117910000095,507.89119350000146,517.8921664999998,517.8921788000007,522.0292032000016,4.0000000000002,4.0000000000002,4.07,522.0300435000008,522.0410413000009,522.0410413000009,525.1753428000011,y,3.1200791000010213,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,6,0,6,0,,,,,525.191022500001,,,,,,,,525.1759072000004,525.191022500001,527.0754952000007,47,2.5,527.0757549999998,529.5749727000002,529.5749904000004,539.5760527000002,539.5760649000003,541.8954239000013,93.00000000000004,93.00000000000004,2.251,541.895714100001,541.9081198000003,541.9081198000003,545.3758458000011,y,3.457343000000037,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,7,0,7,0,,,,,545.3915226999998,,,,,,,,545.3764073000002,545.3915226999998,546.9091318999999,48,2.5,546.9093897000002,549.4088408000007,549.4088556000006,559.4098805000012,559.4098929000011,562.8953727000007,100.0,100.0,3.418,562.8956606000011,562.9086432000004,562.9086432000004,565.5929764000011,n,2.6765029999987746,None,,,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5933765000009,569.5926033000014,,,,,,,,,,,,,,,,,,,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,0,0,0,0,592.7260467000015,,,,,,,,,,,,2.5,,,,,,,36.99999999999997,,,,,,,,,,,,569.592648400001,574.6089743000011,574.6089864000005,592.7104548000007,592.711221900001,592.7260467000015,593.7938439000009,593.793859200001,596.2933440000015,596.2933620000003,606.2943738000013,606.2943878000005,608.6099013000003,608.5841220000002,None,47.5,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,1,0,1,0,608.6099013000003,,,,,,,,,,,,2.5,,,,,,,17.50000000000021,,,,,,,,,,,,,,,,608.587209700001,608.6099013000003,613.7275305000003,613.7275470000004,616.2271172000001,616.2271334000015,626.2282077,626.2282210000012,630.5937059000007,630.5676770000009,None,43.7,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,2,0,2,0,630.5937059000007,,,,,,,,,,,,2.3,,,,,,,85.49999999999986,,,,,,,,,,,,,,,,630.5699749000014,630.5937059000007,632.3113008,632.3113172000012,634.6109342,634.6109520999998,644.6120021000006,644.6120153000011,648.5275373000004,648.5022188000003,None,41.0,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,3,0,3,0,648.5275373000004,,,,,,,,,,,,2.2,,,,,,,92.00000000000006,,,,,,,,,,,,,,,,648.5044550000002,648.5275373000004,649.8452809999999,649.8452974000011,652.0447414000009,652.0447583000005,662.0457376000013,662.045750700001,665.3779790000008,665.352446500001,None,44.8,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,4,0,4,0,665.3779790000008,,,,,,,,,,,,2.1,,,,,,,2.5000000000000937,,,,,,,,,,,,,,,,665.354749600001,665.3779790000008,666.7290687000004,666.7290850000009,668.8284207000015,668.8284361000005,678.8295185000006,678.8295320000016,682.3449763000008,682.3188699000002,None,44.2,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,5,0,5,0,682.3449763000008,,,,,,,,,,,,2.5,,,,,,,1.0000000000000229,,,,,,,,,,,,,,,,682.3211314,682.3449763000008,683.3459671,683.3459848000002,685.8455740999998,685.8455901000016,695.8464846000006,695.8464977000003,699.0453481000004,699.0320243000006,None,42.1,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,6,0,6,0,699.0453481000004,,,,,,,,,,,,2.2,,,,,,,81.4999999999998,,,,,,,,,,,,,,,,699.0327727000004,699.0453481000004,700.463027400001,700.463043400001,702.6625714000002,702.6625872000004,712.6636524000005,712.6636655000002,716.8791191,716.8663859000008,None,41.5,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,7,0,7,0,716.8791191,,,,,,,,,,,,2.5,,,,,,,96.99999999999996,,,,,,,,,,,,,,,,716.8671382000011,716.8791191,718.0298194000006,718.0298373000005,720.5297838000006,720.5297989999999,730.5306723000012,730.5306860000001,736.4963775000015,736.4721657999999,None,46.9,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,8,0,8,0,736.4963775000015,,,,,,,,,,,,2.4,,,,,,,30.49999999999997,,,,,,,,,,,,,,,,736.4744079000011,736.4963775000015,738.2473114000004,738.2473281000002,740.6468378999998,740.6468542000002,750.6479501000013,750.647963200001,753.1801173000003,753.1545115000008,None,45.3,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,9,0,9,0,753.1801173000003,,,,,,,,,,,,2.0,,,,,,,5.0000000000002,,,,,,,,,,,,,,,,753.1567595000015,753.1801173000003,754.4643179000013,754.4643341999999,756.4638978000003,756.4639125000012,766.4649962000003,766.465009900001,770.6638445000008,770.6525651000011,None,46.4,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,10,0,10,0,770.6638445000008,,,,,,,,,,,,2.5,,,,,,,77.49999999999983,,,,,,,,,,,,,,,,770.6541850000012,770.6638445000008,771.9982710000004,771.9982877000002,774.4977531000004,774.4977692000011,784.4986734000013,784.4986872000009,787.597531200001,787.5839090999998,None,42.6,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,11,0,11,0,787.597531200001,,,,,,,,,,,,2.3,,,,,,,100.0,,,,,,,,,,,,,,,,787.5846525000015,787.597531200001,788.7822959000005,788.7823122999998,791.0814472000002,791.0814638000011,801.0824991000009,801.0825123000013,805.5479766000008,805.5362488999999,None,45.8,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,12,0,12,0,805.5479766000008,,,,,,,,,,,,2.4,,,,,,,83.49999999999991,,,,,,,,,,,,,,,,805.5378097000012,805.5479766000008,807.2822497000016,807.2822656000008,809.6819794000003,809.6819948000011,819.6829995000007,819.6830127000012,822.8484043000008,822.8366504000005,None,48.0,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,13,0,13,0,822.8484043000008,,,,,,,,,,,,2.5,,,,,,,95.0,,,,,,,,,,,,,,,,822.837392200001,822.8484043000008,824.2326882000016,824.2327053000008,826.7323813000003,826.7323976000007,836.7334108000014,836.7334238000003,841.2488786000013,841.2227519000007,None,43.2,None,None,,,sub-008,COM3,3,2024-01-29_10h36.26.554,2024_RDpaindiscrimination_calibration,2023.2.3,59.973323865764584,2024-01-29 10h36.38.110116 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.2244019000009,846.2323550000001,,,,,,,,,
